ToxPi Score,FIPS,Name,Source,Toxic Releases!1!0x88cceeff,Pesticide use!1!0x44aa99ff,Criteria Air Pollutants!1!0x117733ff,Air pollutant!1!0x332288ff,Pollutant Sources!1!0xddcc77ff,Transportation!1!0x999933ff,Land Use!1!0xcc6677ff
0.407944658022556,17197880421,"IL, Will, 17197880421","+41.5836690,-088.2187763",0.449327603497509,0.803851327239287,0.62626800165247,0.424660534384582,0,0.241758542765185,0.30974659661886
0.413879561441308,17197880502,"IL, Will, 17197880502","+41.6185452,-088.0399304",0.75134016134294,0.803851327239287,0.671388658459009,0.167008869908016,0,0.24614120386222,0.257426709277687
0.507281219568717,17197880503,"IL, Will, 17197880503","+41.6313265,-088.1344649",0.573860913202653,0.803851327239287,0.665589093720516,0.569330376697328,0,0.268684516880093,0.669652309241142
0.499611086925929,17197880505,"IL, Will, 17197880505","+41.6321314,-088.1022483",0.837815305427905,0.803851327239287,0.665038737697932,0.552343407796759,0,0.195295487228652,0.442933343090966
0.476908528079766,17197880507,"IL, Will, 17197880507","+41.6167534,-088.1339326",0.575475953618939,0.803851327239287,0.661921183787622,0.569330376697328,0,0.302533725946723,0.425247129268459
0.443996938089648,17197880601,"IL, Will, 17197880601","+41.5890251,-088.0357609",0.584394923698402,0.803851327239287,0.628599990472618,0.336235216819974,0,0.222248852975416,0.532648255421836
0.426071218139782,17197880602,"IL, Will, 17197880602","+41.5905329,-088.0546026",0.624360125820106,0.803851327239287,0.628599829371737,0.123466929478756,0,0.384749708963912,0.417470606104673
0.389661481735908,17197880701,"IL, Will, 17197880701","+41.5769955,-088.0446930",0.632840094888659,0.803851327239287,0.646879380191144,0.187691633815156,0,0.127501198383894,0.328866737633218
0.495081893214921,17197880702,"IL, Will, 17197880702","+41.5641840,-088.0549645",0.680366988734992,0.803851327239287,0.660404947568184,0.89806449846693,0,0.194775046223379,0.228110444271675
0.441725846529154,17197880901,"IL, Will, 17197880901","+41.5768926,-088.1350159",0.647244563838399,0.803851327239287,0.6547054218193,0.341518834866404,0,0.276669177566254,0.368091600374432
0.516603284844119,17197880903,"IL, Will, 17197880903","+41.5578770,-088.1128638",0.640287001945298,0.803851327239287,0.651953056414279,0.708360709592641,0,0.27960693008286,0.532163968634468
0.49623826016579,17197880905,"IL, Will, 17197880905","+41.5565837,-088.0960283",0.695387670112892,0.803851327239287,0.634284207322576,0.486722514235655,0,0.288201054577826,0.565221047672292
0.412002344293878,17197881001,"IL, Will, 17197881001","+41.6201664,-088.0022639",0.728588631887584,0.803851327239287,0.681451652880914,0.251998466929479,0,0.229199479558995,0.188926851560889
0.375455731637308,17197881002,"IL, Will, 17197881002","+41.6169916,-087.9662412",0.382251068302919,0.803851327239287,0.675346882111823,0.426398926850635,0,0.0925905635828255,0.24775135337367
0.431657812196308,17197881005,"IL, Will, 17197881005","+41.6288671,-087.9407185",0.39337108473525,0.803851327239287,0.673370275054794,0.441086289969339,0,0.116674655892625,0.59325105248286
0.423398463789297,17197881006,"IL, Will, 17197881006","+41.6364949,-087.9214915",0.373618053010379,0.803851327239287,0.669742355538882,0.437034603591765,0,0.142162569335068,0.537380337809699
0.3488922555556,17197881007,"IL, Will, 17197881007","+41.5769661,-087.9417934",0.345050767043509,0.803851327239287,0.668736477938528,0.29181723609286,0,0.10853249332329,0.224257487251722
0.42766237599619,17197881009,"IL, Will, 17197881009","+41.5762033,-088.0160778",0.562074340189536,0.803851327239287,0.670092582827249,0.498111038107753,0,0.117058138738615,0.342449204870892
0.366037382297762,17197881010,"IL, Will, 17197881010","+41.5728670,-087.9831252",0.407199616578934,0.803851327239287,0.654795640093706,0.160178493210688,0,0.257159487776484,0.279077111185236
0.426127482248276,17197881011,"IL, Will, 17197881011","+41.6220049,-087.9210399",0.355836498302395,0.803851327239287,0.662666754556571,0.533823368374945,0,0.172991850989523,0.453722576275211
0.415890236179267,17197881012,"IL, Will, 17197881012","+41.6072708,-087.9301628",0.320482820561357,0.803851327239287,0.678484166085423,0.569330376697328,0,0.138471546942409,0.400611415729065
0.464210741073559,17197881105,"IL, Will, 17197881105","+41.5366205,-087.9389322",0.383131084090845,0.803851327239287,0.638302243170832,0.264112461673237,0.446412858164219,0.417195096897898,0.296470116278597
0.369913586007814,17197881107,"IL, Will, 17197881107","+41.5261192,-087.9726226",0.391995682485471,0.803851327239287,0.626577941939324,0.0757090451160754,0,0.338375676230912,0.352885429043632
0.382372385071302,17197881108,"IL, Will, 17197881108","+41.5375183,-088.0001330",0.566907378841762,0.803851327239287,0.64041898950087,0.172265111695138,0,0.283256865027734,0.20990702319432
0.392173930691584,17197881109,"IL, Will, 17197881109","+41.4798500,-088.0031899",0.394806899968183,0.803851327239287,0.628764881197357,0.467449627682873,0,0.0846469903444498,0.365697788408937
0.425925190417687,17197881111,"IL, Will, 17197881111","+41.5118479,-087.9797839",0.406655899730558,0.803851327239287,0.61055534617717,0.381570302233903,0,0.338259261795522,0.440584195747369
0.370112505314253,17197881112,"IL, Will, 17197881112","+41.4943672,-087.9880978",0.444995992605451,0.803851327239287,0.635985633388768,0.179519820411739,0,0.0927138259261796,0.433720937628349
0.449484282957304,17197881113,"IL, Will, 17197881113","+41.4834796,-087.9365589",0.385189153050252,0.803851327239287,0.63233768948538,0.456115856329391,0.445670406423583,0.0696911593508183,0.353534388822421
0.46972334658833,17197881115,"IL, Will, 17197881115","+41.5077809,-087.9455578",0.391739934190124,0.803851327239287,0.61880684543802,0.408344283837057,0.437070340427872,0.195850167773745,0.432400527212202
0.468377510698563,17197881116,"IL, Will, 17197881116","+41.5072469,-087.9204655",0.391462034467621,0.803851327239287,0.624836624568809,0.422538874288217,0.451795633283837,0.292124905841265,0.292033175200903
0.464851839481482,17197881200,"IL, Will, 17197881200","+41.5480283,-088.0362643",0.622902159160018,0.803851327239287,0.66880645270908,0.882706416995182,0,0.0787167020475245,0.196979818219283
0.552188586593663,17197881301,"IL, Will, 17197881301","+41.5412829,-088.0656969",0.662305520538401,0.803851327239287,0.597700514990437,0.983341546211126,0,0.176662329658289,0.6414588675181
0.551338368345066,17197881302,"IL, Will, 17197881302","+41.5387338,-088.0767344",0.675209733739846,0.803851327239287,0.644847579506414,0.928890166447657,0,0.348277751147025,0.458292020335238
0.540263605847142,17197881401,"IL, Will, 17197881401","+41.5470050,-088.0913313",0.725664643502987,0.803851327239287,0.6156094910418,0.935747919404293,0,0.267520372526193,0.433451487215434
0.553519150896355,17197881402,"IL, Will, 17197881402","+41.5472759,-088.1080388",0.689046320647949,0.803851327239287,0.609829977472435,0.815087056504599,0,0.326042593987537,0.630776780422678
0.473076549609081,17197881500,"IL, Will, 17197881500","+41.5433216,-088.1181961",0.747244161085178,0.803851327239287,0.605581596268922,0.0824436049058257,0,0.358905704307334,0.713509453457018
0.474829382200285,17197881601,"IL, Will, 17197881601","+41.5333382,-088.1330270",0.705627670757297,0.803851327239287,0.627984198450231,0.286643123083662,0,0.295624186810929,0.60407516906059
0.492327384603952,17197881603,"IL, Will, 17197881603","+41.5405416,-088.1331334",0.71732161052958,0.803851327239287,0.606922743502476,0.451133377135348,0,0.31322331027871,0.553839323542261
0.520755874698955,17197881604,"IL, Will, 17197881604","+41.5477116,-088.1338305",0.714880926010206,0.803851327239287,0.608478963289369,0.706909767849321,0,0.215880298568787,0.595289839935718
0.493536022408493,17197881700,"IL, Will, 17197881700","+41.5342958,-088.1125367",0.819111445843788,0.803851327239287,0.620423245171475,0.198888523872098,0,0.316524001917414,0.695953612815386
0.586499470541128,17197881800,"IL, Will, 17197881800","+41.5388538,-088.0946565",0.837871690878848,0.803851327239287,0.621073945398603,0.875711782742006,0,0.330747106758885,0.636240440770269
0.591811474296996,17197881900,"IL, Will, 17197881900","+41.5317188,-088.0883414",0.816884220531554,0.803851327239287,0.620883554020843,0.928671156373193,0,0.402513182222831,0.569876879691262
0.611531314632403,17197882000,"IL, Will, 17197882000","+41.5255068,-088.0796335",0.803057702453975,0.803851327239287,0.614002993464428,0.96736749890495,0,0.424077244401835,0.668362435962343
0.586844504860393,17197882100,"IL, Will, 17197882100","+41.5320328,-088.0639941",0.661729583432344,0.803851327239287,0.601643397894024,0.987447985107315,0,0.390960761487366,0.662278478862418
0.522565966503216,17197882200,"IL, Will, 17197882200","+41.5328528,-088.0488744",0.640822663729253,0.803851327239287,0.652528481090199,0.888551248357425,0,0.318290762172156,0.35391728293419
0.501916293339585,17197882300,"IL, Will, 17197882300","+41.5199955,-088.0411844",0.617356247306588,0.803851327239287,0.653249009918967,0.860682216381954,0,0.248455796754092,0.329819455776205
0.534329520977508,17197882400,"IL, Will, 17197882400","+41.5191033,-088.0671995",0.651574160964352,0.803851327239287,0.637371375428523,0.958880858519492,0,0.172546736971855,0.516082187719045
0.59865374347765,17197882500,"IL, Will, 17197882500","+41.5160928,-088.0807010",0.789454712414063,0.803851327239287,0.624576102114285,0.959004051686378,0,0.459309730877217,0.55438028001232
0.597110972198831,17197882601,"IL, Will, 17197882601","+41.5169533,-088.1081698",0.838804064585507,0.803851327239287,0.617635939300438,0.832306723609286,0,0.397370403341779,0.689808347315521
0.596647315445835,17197882602,"IL, Will, 17197882602","+41.5173008,-088.0949081",0.817508488024133,0.803851327239287,0.605045771244453,0.908399036355672,0,0.410949804834623,0.630776780422678
0.52837540667909,17197882701,"IL, Will, 17197882701","+41.5259115,-088.1081135",0.815496735685144,0.803851327239287,0.631001634395882,0.41318988173456,0,0.33218516743135,0.702903100267404
0.575877554303898,17197882702,"IL, Will, 17197882702","+41.5271036,-088.0961954",0.810138104079487,0.803851327239287,0.598425951436996,0.923236968900569,0,0.3794083407519,0.516082187719045
0.566024712046647,17197882801,"IL, Will, 17197882801","+41.5207296,-088.1198280",0.826103241760676,0.803851327239287,0.625286984411328,0.791707731055629,0,0.403704718208587,0.511518981651019
0.579420811830504,17197882802,"IL, Will, 17197882802","+41.5203551,-088.1326285",0.776534389083777,0.803851327239287,0.613562815923658,0.81719502847131,0,0.29918509895227,0.745617023143223
0.571016998660109,17197882900,"IL, Will, 17197882900","+41.5010905,-088.1200044",0.863949961939821,0.803851327239287,0.654775233845084,0.80701106000876,0,0.435972060535506,0.431559347052306
0.524974722249592,17197883000,"IL, Will, 17197883000","+41.5050441,-088.0556109",0.656469626365837,0.803851327239287,0.655901098244811,0.790010402978537,0,0.394850373210984,0.373740227707685
0.604254152096159,17197883100,"IL, Will, 17197883100","+41.4832254,-088.0754706",0.820438517707045,0.803851327239287,0.654289951893284,0.888660753394656,0.393080074795138,0.329815791275765,0.339642648367935
0.492629871112129,17197883206,"IL, Will, 17197883206","+41.5293372,-088.1505661",0.727193091976753,0.803851327239287,0.630170920989221,0.51084099868594,0,0.260905293432856,0.515447465460843
0.44028077463473,17197883208,"IL, Will, 17197883208","+41.5438124,-088.1511848",0.686488837694479,0.803851327239287,0.636290837296013,0.418446123521682,0,0.174340888858454,0.362547407833194
0.462018772098611,17197883209,"IL, Will, 17197883209","+41.5436212,-088.1704751",0.596991030685768,0.803851327239287,0.635239912752163,0.420814169951818,0,0.381346298705745,0.395888665355495
0.483400505976332,17197883210,"IL, Will, 17197883210","+41.5243895,-088.1654177",0.774502499083737,0.803851327239287,0.620278079441377,0.45428164695576,0,0.377600493049373,0.353289496064793
0.556041627963976,17197883211,"IL, Will, 17197883211","+41.4872200,-088.1771390",0.897787273803722,0.803851327239287,0.651467547606135,0.569330376697328,0.42413243139196,0.26778059302883,0.277941845980571
0.490357153721411,17197883212,"IL, Will, 17197883212","+41.4870448,-088.2279408",0.811773282156824,0.803851327239287,0.617701239611108,0.296909220324135,0.405612385194962,0.219550777237554,0.277101844286005
0.467377620973944,17197883213,"IL, Will, 17197883213","+41.5130488,-088.2239767",0.756185282591798,0.803851327239287,0.58574107976217,0.569330376697328,0,0.16746558926248,0.389069691264543
0.4651918309099,17197883214,"IL, Will, 17197883214","+41.5377271,-088.1903124",0.598157001260618,0.803851327239287,0.65374943809342,0.50138250109505,0,0.354584674381976,0.344617874298946
0.409489751689066,17197883215,"IL, Will, 17197883215","+41.5372403,-088.2300295",0.492794744875972,0.803851327239287,0.615884815872708,0.407427179150241,0,0.16510306101486,0.381367133670395
0.451817496057882,17197883216,"IL, Will, 17197883216","+41.5287073,-088.2085670",0.486817887076052,0.803851327239287,0.609104300196497,0.470105124835743,0,0.294870916934876,0.49797291612272
0.480256110270899,17197883303,"IL, Will, 17197883303","+41.4459944,-088.2366574",0.701670620360786,0.803851327239287,0.614693746850208,0.350772010512484,0.402518836275642,0.0962952817914127,0.391990948866476
0.428678330995309,17197883304,"IL, Will, 17197883304","+41.3303598,-088.0034936",0.613860349348144,0.803851327239287,0.636561041283347,0.109135457731056,0.419450860694055,0.111881120317743,0.306008160353529
0.56521757821057,17197883305,"IL, Will, 17197883305","+41.4468170,-088.2111341",0.783640969668655,0.803851327239287,0.598871272561772,0.49927452912834,0.444295495792774,0.275785797438882,0.550803655644279
0.495533539613946,17197883306,"IL, Will, 17197883306","+41.4134298,-088.1839371",0.898546463625343,0.803851327239287,0.629110108125333,0.276240144546649,0.455157289776165,0.119906868451688,0.285922575533158
0.440726320428939,17197883307,"IL, Will, 17197883307","+41.4280782,-088.0835269",0.707307151688946,0.803851327239287,0.637802049455697,0.172210359176522,0.411112027718198,0.103225364651099,0.249575963072823
0.413596044295768,17197883401,"IL, Will, 17197883401","+41.3013428,-088.1491908",0.648448795969246,0.803851327239287,0.548231561145275,0.247850963644328,0,0.229658289392591,0.417131372679646
0.460057036564486,17197883402,"IL, Will, 17197883402","+41.3369539,-088.2019890",0.769939305089593,0.803851327239287,0.565215043593421,0.315497700394218,0.377667326623769,0.117393686228857,0.270834866782255
0.453161797807404,17197883504,"IL, Will, 17197883504","+41.4925064,-087.8466566",0.442291504726309,0.803851327239287,0.640739009278068,0.271189224704336,0.472123686960348,0.192172841197014,0.349764990546467
0.457541421653079,17197883505,"IL, Will, 17197883505","+41.4928052,-087.8092767",0.372536660611943,0.803851327239287,0.642760528342905,0.569330376697328,0.452428092174009,0.0784701773608163,0.283412789145268
0.454641748200082,17197883507,"IL, Will, 17197883507","+41.4262842,-087.8452939",0.479076970168069,0.803851327239287,0.637946935656587,0.332402540516864,0.442872463289886,0.0552900089022804,0.4310519916276
0.367178417029524,17197883509,"IL, Will, 17197883509","+41.4043262,-087.9613435",0.507960417413438,0.803851327239287,0.657472397950934,0.120455540954884,0,0.183174690132165,0.297334545515958
0.388089160279424,17197883510,"IL, Will, 17197883510","+41.4474142,-087.9607744",0.461597480375849,0.803851327239287,0.644452169037454,0.287135895751205,0,0.116934876395261,0.402652373156913
0.478235657450215,17197883511,"IL, Will, 17197883511","+41.5253067,-087.7996653",0.319443717251129,0.803851327239287,0.647449146609581,0.569330376697328,0.441201946873453,0.142970622474834,0.423402465005891
0.491680755911166,17197883513,"IL, Will, 17197883513","+41.5305854,-087.8345456",0.437561168145442,0.803851327239287,0.641319420409838,0.348937801138852,0.459062035967662,0.218311305896049,0.532722232581029
0.528351555974032,17197883514,"IL, Will, 17197883514","+41.5460589,-087.8184935",0.345064863406245,0.803851327239287,0.64653337878712,0.457210906701708,0.445099818511797,0.299123467780593,0.701577129391471
0.47176899659124,17197883515,"IL, Will, 17197883515","+41.5087251,-087.8815264",0.452082435529278,0.803851327239287,0.629400037244298,0.369689005694262,0.477925809822362,0.325597479969869,0.243836880639326
0.467054000251379,17197883516,"IL, Will, 17197883516","+41.4881604,-087.8861388",0.441693416193096,0.803851327239287,0.613567744364012,0.237228975032852,0.471071880327779,0.309272067383414,0.392692591219216
0.41770926043346,17197883517,"IL, Will, 17197883517","+41.5246879,-087.8991636",0.400260178580778,0.803851327239287,0.641669853731985,0.195398050810337,0.464135456195347,0.132931589399439,0.285718367077047
0.465489360722173,17197883519,"IL, Will, 17197883519","+41.5467946,-087.8911076",0.370220829591085,0.803851327239287,0.660434539854813,0.17824682435392,0.447478413903096,0.330993631445593,0.467199958667413
0.454987078180062,17197883521,"IL, Will, 17197883521","+41.5330369,-087.8776790",0.405413406043715,0.803851327239287,0.638032016648554,0.25469502847131,0.469078259913106,0.126720536875984,0.487118972068476
0.477358664560924,17197883522,"IL, Will, 17197883522","+41.5330603,-087.8656750",0.434232412773721,0.803851327239287,0.642575399319953,0.408481165133596,0.471174998625089,0.241416147366979,0.33977920146784
0.421560339377243,17197883602,"IL, Will, 17197883602","+41.4177294,-087.7408619",0.797896419926618,0.803851327239287,0.635389699378841,0.264728427507665,0,0.159241251797576,0.289815249790716
0.414920263881473,17197883603,"IL, Will, 17197883603","+41.4581225,-087.6901464",0.605215251458974,0.803851327239287,0.646603372736348,0.538244634253176,0,0.0968842018763268,0.213643059606199
0.453235788103071,17197883605,"IL, Will, 17197883605","+41.4415725,-087.6842674",0.539914857969077,0.803851327239287,0.611110653175052,0.767849321068769,0,0.0748750256796549,0.375049331589655
0.467965653386851,17197883606,"IL, Will, 17197883606","+41.4436154,-087.7083544",0.731158197437684,0.803851327239287,0.635519790737826,0.793446123521682,0,0.0879339861672259,0.223850148604249
0.480761915614435,17197883700,"IL, Will, 17197883700","+41.4654065,-087.6325162",0.615686835205465,0.803851327239287,0.614417965909279,0.647941305300044,0,0.177436143258235,0.505999832388737
0.463179270712313,17197883803,"IL, Will, 17197883803","+41.4636913,-087.6618307",0.569525274778385,0.803851327239287,0.641634354618527,0.789736640385458,0,0.150900499897281,0.286606798067256
0.392930465903618,17197883804,"IL, Will, 17197883804","+41.4530406,-087.6499789",0.566418033678224,0.803851327239287,0.629114577784351,0.31104905825668,0,0.130644388139423,0.309435876227364
0.37829386496175,17197883806,"IL, Will, 17197883806","+41.4423894,-087.5520766",0.441705498789727,0.803851327239287,0.624575993754763,0.447396517739816,0,0.116969115935082,0.213558601273574
0.336096488287483,17197883808,"IL, Will, 17197883808","+41.4047362,-087.5837074",0.411245272684068,0.803851327239287,0.626487568112153,0.185309899255366,0,0.136656851331918,0.189124499389588
0.42624709677518,17197883809,"IL, Will, 17197883809","+41.4154505,-087.6522823",0.538503207929406,0.803851327239287,0.627693661983684,0.523913162505475,0,0.136663699239882,0.353104618528527
0.47875558389641,17197883810,"IL, Will, 17197883810","+41.4639300,-087.5979305",0.618701443064791,0.803851327239287,0.612381369596528,0.667953350854139,0,0.120810792302951,0.527590804217176
0.399960417993968,17197883811,"IL, Will, 17197883811","+41.4318330,-087.6007660",0.676534791836998,0.803851327239287,0.613577409457956,0.216696780551905,0,0.202280353352051,0.28678226351958
0.343526134551926,17197883902,"IL, Will, 17197883902","+41.3422595,-087.5987682",0.417920907322456,0.803851327239287,0.653348802462586,0.106438896189225,0,0.156543176059714,0.266579832590217
0.355402233408922,17197883903,"IL, Will, 17197883903","+41.3471365,-087.7372854",0.409316084755388,0.803851327239287,0.655110300595285,0.104002409110819,0,0.111148394165582,0.404387117996091
0.345724533939624,17197883904,"IL, Will, 17197883904","+41.3428328,-087.8483469",0.256817605148797,0.803851327239287,0.647999766749935,0.0878777923784494,0,0.168458535917277,0.45506671014362
0.357042037153474,17197884003,"IL, Will, 17197884003","+41.2748541,-088.2278783",0.438300220306012,0.803851327239287,0.52718998695041,0.120414476565922,0,0.16917756625351,0.440360682759176
0.349340323207424,17197884004,"IL, Will, 17197884004","+41.2329269,-088.2086799",0.401208662416278,0.803851327239287,0.56874775152955,0.332334099868594,0,0.0976648633842361,0.241575558014021
0.315480682847587,17197884005,"IL, Will, 17197884005","+41.2266861,-088.1332343",0.329721979451531,0.803851327239287,0.561577174865174,0.245469229084538,0,0.0393686228857084,0.228376446406873
0.320903323713214,17197884006,"IL, Will, 17197884006","+41.2556502,-088.0626126",0.400044705607533,0.803851327239287,0.607413160818848,0.106726346911958,0,0.0668903649934945,0.261397360421378
0.448172521134395,17197884101,"IL, Will, 17197884101","+41.6175190,-088.0872794",0.770837444772465,0.803851327239287,0.667460628618309,0.288326763031099,0,0.239505581044991,0.367225903234613
0.447433484457036,17197884103,"IL, Will, 17197884103","+41.5846374,-088.0981820",0.673260408150114,0.803851327239287,0.652338552124025,0.415037779237845,0,0.259590495103746,0.327955829344233
